Geocode,Distance,Busing,Utility,Top1,Top3,Cohesion,NumPeople,NumChoices,NumBusingChoices,Weight,Area,BusingArea
35,1.388537674864645,0.9873964767129151,6.380669299325404,0.7664833333333333,0.865615,11.386203333333333,12.0,17,10,12.0,0.1263223079,
37,1.2361960395477964,0.42892791188575136,6.883654856612171,0.7234557142857143,0.9464171428571428,16.56660857142857,7.0,14,8,7.0,0.4859835783,
38,1.0663888566119026,0.4144258655720789,7.11020316488829,0.730845,0.9531,5.608845,4.0,14,8,4.0,0.2872148391,
40,0.9184847142304796,0.40796327065749166,7.292588839319938,0.72564,0.94868,9.24874,1.0,14,11,1.0,0.0668587256,
41,0.815299188713162,0.38073500260399784,7.349531738045296,0.7309509090909091,0.9514727272727272,23.24323181818182,11.0,14,10,11.0,0.0592136417,
42,0.905778180898411,0.37998593650744694,7.220963805629595,0.7338117647058824,0.9551447058823529,17.074773529411765,17.0,14,9,17.0,0.077693665,
43,0.8180228578865446,0.3653708563068585,7.290886243035136,0.7350733333333334,0.9560611111111111,27.82144611111111,18.0,14,10,18.0,0.0548106808,
44,0.8201063082715353,0.3716078100816028,7.279632855896236,0.7290438461538462,0.9508053846153847,32.35013153846154,13.0,14,11,13.0,0.065453603,
45,0.8456449544533505,0.3803281183592098,7.240936074129934,0.725558,0.946847,27.940424,10.0,14,11,10.0,0.0528637719,
46,0.9375763853511303,0.6230263213490179,7.0847362945620995,0.72802,0.94653,22.66667,1.0,14,12,1.0,0.0279363972,
47,1.1330821392613768,0.6787893515353506,6.8922259479143575,0.71703,0.94036,12.2471,2.0,14,12,2.0,0.0686396077,
51,1.2985764661285708,0.7340521487067819,6.774023932603182,0.70756,0.931945,8.80301,2.0,14,12,2.0,0.0440218804,
52,1.1556054019037636,0.6900427659784922,6.912891296963042,0.7133325,0.9352675,11.00594,4.0,14,12,4.0,0.0260556025,
53,1.1404718648639294,0.6891980047719883,6.962214331525284,0.71445,0.934918,18.330883,10.0,14,12,10.0,0.0558638573,
54,0.8967480901664888,0.6148295787624539,7.1455661875498295,0.7264314285714286,0.9461978571428571,24.782901428571428,14.0,14,12,14.0,0.0797481435,
55,0.7685835266177883,0.3825589936924811,7.369080966593658,0.7243154545454545,0.9448227272727273,31.92821181818182,11.0,14,11,11.0,0.062560023,
56,0.7785233221901285,0.3806884198907012,7.38532043024903,0.7258516666666667,0.9478683333333333,31.279413333333334,6.0,14,11,6.0,0.0481004189,
57,0.7928922174618029,0.3802199791529496,7.379944095669772,0.7291325,0.95048875,27.06497,8.0,14,11,8.0,0.0557190997,
58,0.899914545270624,0.4143397506345032,7.285806855184158,0.7194542857142857,0.93997,19.008524285714287,7.0,14,11,7.0,0.0738202461,
59,1.210305596082774,0.46983493233232376,7.018882483545581,0.720004,0.939598,3.301852,5.0,14,11,5.0,0.1318315334,
60,0.9327954658438773,0.42490972696880536,7.335337004558347,0.72077,0.9424,7.944075,2.0,14,11,2.0,0.0820260191,
62,1.4324443284549089,0.5474706753494617,6.968786427043469,0.7297377777777778,0.93682,2.6103388888888888,9.0,13,10,9.0,0.0691269666,
63,1.364510550909731,0.5267418941927382,7.0221104924429705,0.72979,0.94091,2.61923,2.0,13,10,2.0,0.0597756515,
66,1.4871000814000819,0.967006723252995,7.056588203665364,0.743575,0.931865,0.882235,2.0,13,11,2.0,0.0954591345,
67,1.3763167602868398,0.8670398548474234,7.0215751069921675,0.733825,0.924375,2.983735,2.0,13,11,2.0,0.0504761757,
70,1.4122975008389247,0.933255421476746,7.1240212424430895,0.74894,0.935805,1.070775,2.0,13,11,2.0,0.0769325373,
76,1.1492075447076162,0.4808096238209968,7.200297364680228,0.72179,0.94142,5.05505,1.0,13,10,1.0,0.0350663945,
81,1.0170192956944346,0.4711661861383881,7.290488132048979,0.71118,0.93914,5.77619,3.0,14,11,3.0,0.0274110301,
83,0.9957896187259723,0.47665328022680065,7.2960558593528155,0.70345,0.936305,5.61704,2.0,14,8,2.0,0.0252547732,
